database_key,simulation_name,binary_type,reference_bibkeys,id_code,id_type,id_mass,id_rest_mass,id_mass_ratio,id_ADM_mass,id_ADM_angularmomentum,id_gw_frequency_Hz,id_gw_frequency_Momega22,id_eos,id_kappa2T,id_Lambda,id_eccentricity,id_mass_starA,id_rest_mass_starA,id_spin_starA,id_LoveNum_kell_starA,id_Lambdaell_starA,id_mass_starB,id_rest_mass_starB,id_spin_starB,id_LoveNum_kell_starB,id_Lambdaell_starB,evolution_code,grid_refinement_levels,grid_refinement_levels_moving,grid_refinement_levels_npoints,grid_refinement_levels_moving_npoints,grid_spacing_min,grid_symmetries,grid_shells,grid_shells_radial_npoints,grid_shells_angular_npoints,grid_conservative_amr,subgrid_model,metric_scheme,metric_boundary_conditions,hydro_flux,hydro_reconstruction,hydro_atmosphere_level,hydro_atmosphere_factor,number_of_orbits,evolution_mol_scheme,eos_evolution_Gamma_thermal,neutrino_scheme,available_resolutions,NR_simulation_key,id_gw_NR_frequency_Hz,Hybrid_window_freq_Hz,TEOB_Lambda_starA,TEOB_Lambda_starB,TEOB_version,available_runs,id_eccentricity_3PN
THC:0006:R01,BHBlp_1.400_1.400_0.00_0.00_0.058_0.083,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.8,3.06508,1.0,2.77062,7.44301,671.364,0.0581798075601,BHBlp,129.4931430579516,690.6300963090752,,1.4,1.53254,"0, 0, 0","0.09713, 0.02596, 0.00942","690.6300963090755, 1508.0652869857847, 3193.461363781705",1.4,1.53254,"0, 0, 0","0.09713, 0.02596, 0.00942","690.6300963090755, 1508.0652869857847, 3193.461363781705",THC,7,,,,0.083333,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,2.753735e+00,RK3,,Leakage,,,,,,,,,
THC:0035:R01,SFHo_1.460_1.460_0.00_0.00_0.062_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.92,3.246,1.0,2.88966,7.99412,681.952,0.0616300979826,SFHo,46.59033323134524,248.4817772338415,,1.46,1.623,"0, 0, 0","0.07447, 0.01891, 0.00653","248.4817772338413, 380.8873027166004, 567.1290420395254",1.46,1.623,"0, 0, 0","0.07447, 0.01891, 0.00653","248.4817772338413, 380.8873027166004, 567.1290420395254",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.150707e+00,RK3,,Leakage,,,,,,,,,
BAM:0130:R01,SLy_1.800_0.900_0.00_0.00_0.0322_0.062,BNS,Ujevic:2022qle,SGRID,CRV,2.700222e+00,3.041406e+00,2.000037e+00,2.682408e+00,7.135314e+00,3.854850e+02,3.221338e-02,SLy,1.095427e+02,5.670299e+02,1.545577e-04,1.800159e+00,2.081290e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","5.027746e-02, 1.191112e-02, 3.796361e-03","4.337128e+01, 3.610602e+01, 2.888448e+01",9.000627e-01,9.601159e-01,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.344865e-01, 4.048316e-02, 1.661270e-02","4.089508e+03, 1.798582e+04, 7.702496e+04",,7,4,0,256,6.225000e-02,box bitant,no,,,yes,,Z4c,background radcentered,HO_LLF,WENOZ,1.000000e-12,1.000000e+02,16.146478,RungeKutta4,1.75,,,,,,,,,,
BAM:0159:R01,H4_1.797_1.106_0.41_-0.24_0.024_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.902295,3.20186,1.624971962143467,2.876201,8.035358,541.2003500705268,0.04861038,H4,158.8977,828.4683830833965,0.013896474905616464,1.796647,2.01977,"1.1207911286003638e-13, -4.282573317824127e-13, 0.4142419701091572","0.06848632, 0.017959, 0.00635708","136.34246079490944, 175.54435409260202, 217.92736866052255",1.105648,1.18209,"1.5154746500426467e-12, 3.9374541013071735e-12, -0.23771181309660766","0.1357265, 0.04135686, 0.01717596","3460.544949424767, 14357.731901507352, 57994.88657344706",BAM14,6,2,192,96,12.287999999999998,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,3.453071311119057,RK4,1.75,no,,,,,,,,,
THC:0081:R01,LS220_1.364_1.364_0.00_0.00_0.048_M0_LK_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.728,3.0391792669797315,1.0,2.703,7.398,564.95,0.04769914322758236,LS220,119.76062511866614,638.7233339662195,,1.364,1.5195896334898658,"0,0,0","0.09610390146173745,0.026885048539697164,0.01022255991790212","638.7233339662193,1420.94671705193,3068.9781880590344",1.364,1.5195896334898658,"0,0,0","0.09610390146173745,0.026885048539697164,0.01022255991790212","638.7233339662193,1420.94671705193,3068.9781880590344",THC,7,,,,0.167,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.343113754634172,RK3,,M0,,,,,,,,,
BAM:0098:R01,SLy_1.350_1.350_0.00_0.00_0.038_0.228_R01s,BNS,-,SGRID,CRV,2.699996e+00,2.989214e+00,1.000000e+00,2.677600e+00,7.660461e+00,4.546168e+02,3.798726e-02,SLy,7.314570e+01,3.901104e+02,7.842923e-03,1.349998e+00,1.494607e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.317000e-02, 2.551000e-02, 9.490000e-03","3.901104e+02, 7.060784e+02, 1.240257e+03",1.349998e+00,1.494607e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.317000e-02, 2.551000e-02, 9.490000e-03","3.901104e+02, 7.060784e+02, 1.240257e+03",bam_12.04,7,4,128,64,2.280000e-01,bitant,yes,128,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.4655937201,RungeKutta4,1.75,,,,,,,,,,
BAM:0138:R01,MPA1_1.744_1.570_0.00_0.00_0.059_R01_dxyz4.87_nxyz384_nmxyz192_l6,BNS,Dudi:2021abi,Sgrid,Irrotational,3.313767224706427,3.7509000024480867,1.1111118973773182,3.279012171371267,10.444306272322311,572.2311181710372,0.05868804852637581,MPA1,33.54914693860789,178.92878367257543,1.2909143313790438e-02,1.7440885976174536,1.9880000000137767,"0, 0, 0","0.07752684, 0.01981982, 0.006844058","126.30145041734818, 146.32042803666062, 163.5459914960824",1.5696786270889738,1.9880000000137767,"0, 0, 0","0.0920684, 0.02461572, 0.008908616","249.22789273493504, 369.9640388492536, 530.9945841048858",BAM,6,2,192,384,0.0760416666666667,,,,,,,,,HO_LLF,WENOZ,1e-11,1e2,,,,,,,,,,,,,
BAM:0016:R01,ALF2_1.600_1.600_0.00_0.00_0.0334_0.167,BNS,-,SGRID,CRV,3.200058e+00,3.596372e+00,1.000000e+00,3.163722e+00,1.113222e+01,3.375910e+02,3.343321e-02,ALF2,4.613097e+01,2.460318e+02,2.626643e-03,1.600029e+00,1.798186e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.254000e-02, 2.515000e-02, 9.190000e-03","2.460318e+02, 3.685794e+02, 5.302880e+02",1.600029e+00,1.798186e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.254000e-02, 2.515000e-02, 9.190000e-03","2.460318e+02, 3.685794e+02, 5.302880e+02",bam_14.07,7,4,240,96,1.666667e-01,bitant,no,NAN,NAN,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,15.2288441805,RungeKutta4,1.75,,,,,,,,,,
BAM:0160:R01,H4_1.797_1.106_-0.41_0.24_0.024_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.902295,3.20186,1.624971962143467,2.876238,7.699382,541.498614708211,0.04863717,H4,158.8999,828.4499460110258,0.018251677392209766,1.796647,2.01977,"-1.1207911286003638e-13, 4.282573317824127e-13, -0.4142419701091572","0.06848629, 0.01795899, 0.006357021","136.3430902909404, 175.54549868976116, 217.92732901170453",1.105648,1.18209,"-1.5154746500426467e-12, -3.9374541013071735e-12, 0.23771181309660766","0.1357275, 0.04135734, 0.01717718","3460.450958748269, 14357.204493832145, 57995.401293289004",BAM14,6,2,192,96,12.287999999999998,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,4.514975893947245,RK4,1.75,no,,,,,,,,,
THC:0027:R01,LS220_1.710_1.710_0.00_0.00_0.076_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,3.42,3.85536,1.0,3.38306,10.5037,721.974,0.0764194421842,LS220,21.751101609140452,116.00587524874906,,1.71,1.92768,"0, 0, 0","0.063, 0.01601, 0.00551","116.00587524874915, 140.2985043092244, 164.13739856199683",1.71,1.92768,"0, 0, 0","0.063, 0.01601, 0.00551","116.00587524874915, 140.2985043092244, 164.13739856199683",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,2.312220e+00,RK3,,Leakage,,,,,,,,,
BAM:0074:R01,MS1b_1.381_1.381_0.00_0.00_0.0119_0.191_ecc_0.47,BNS,-,SGRID,CRV,2.761651e+00,3.008000e+00,1,2.748643e+00,9.176623e+00,1.392569e+02,1.190186e-02,MS1b,2.543553e+02,1.356562e+03,,1.380825e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.313300e-01, 3.883000e-02, 1.558000e-02","1.356562e+03, 3.804870e+03, 1.034448e+04",1.380825e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.313300e-01, 3.883000e-02, 1.558000e-02","1.356562e+03, 3.804870e+03, 1.034448e+04",bam_14.07,9,3,192,96,1.909479e-01,bitant,no,NAN,NAN,yes,,Z4c,radiative,LLF,WENOZ,1.000000e-14,1.000000e+02,13.5,RungeKutta4,1.75,,,,,,,,,,
THC:0107:R01,BLh_1.600_1.600_0.00_0.00_0.070_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,3.2,3.608722668020871,1.0,3.1627,9.34379,352.526,0.06982763394241859,BLh,31.437809871278397,167.66831931348477,,1.6,1.8043613340104354,"0,0,0","0.06818051842059988,0.017225379392042453,0.005905324321461301","167.6683193134848,226.33008788695935,296.1229031365546",1.6,1.8043613340104354,"0,0,0","0.06818051842059988,0.017225379392042453,0.005905324321461301","167.6683193134848,226.33008788695935,296.1229031365546",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,2.5520414974697934,RK3,,M0,,,,,,,,,
BAM:0162:R01,SLy_1.350_1.350_0.00_0.00_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.699986,2.98938,1.0,2.675518,7.37878,525.8116482903101,0.04393606,SLy,73.17581,390.1700912868483,0.016714040874868805,1.349993,1.49469,"0.0, 0.0, 0.0","0.09314162, 0.02551466, 0.009495125","390.1685204473859, 706.6560800589139, 1241.9406447050183",1.349993,1.49469,"0.0, 0.0, 0.0","0.09314159, 0.02551469, 0.009494989","390.17166212631054, 706.6651957165327, 1241.9415764784312",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,7.069621915932666,RK4,1.75,no,,,,,,,,,
THC:0011:R01,DD2_1.250_1.250_0.00_0.00_0.050_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.5,2.70598,1.0,2.47564,6.16715,644.684,0.0498819129216,DD2,242.86873383835237,1295.299913804546,,1.25,1.35299,"0, 0, 0","0.10517, 0.02864, 0.01061","1295.2999138045457, 3590.1232699912975, 9669.000432709556",1.25,1.35299,"0, 0, 0","0.10517, 0.02864, 0.01061","1295.2999138045457, 3590.1232699912975, 9669.000432709556",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.597929e+00,RK3,,Leakage,,,,,,,,,
THC:0079:R01,LS220_1.364_1.364_0.00_0.00_0.048_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.728,3.0391792669797315,1.0,2.703,7.398,564.95,0.04769914322758236,LS220,119.76062511866614,638.7233339662195,,1.364,1.5195896334898658,"0,0,0","0.09610390146173745,0.026885048539697164,0.01022255991790212","638.7233339662193,1420.94671705193,3068.9781880590344",1.364,1.5195896334898658,"0,0,0","0.09610390146173745,0.026885048539697164,0.01022255991790212","638.7233339662193,1420.94671705193,3068.9781880590344",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,4.135925601104072,RK3,,,,,,,,,,,
BAM:0102:R01,SLy_1.351_1.351_-0.11_-0.11_0.038_0.228,BNS,-,SGRID,CRV,2.701461e+00,2.989214e+00,1.000000e+00,2.678839e+00,7.312623e+00,4.550363e+02,3.804295e-02,SLy,7.279475e+01,3.882387e+02,1.075116e-02,1.350731e+00,1.494607e+00,"-9.916431e-13, -7.660238e-14, -1.943578e-01","9.307000e-02, 2.547000e-02, 9.470000e-03","3.882387e+02, 7.012941e+02, 1.229349e+03",1.350731e+00,1.494607e+00,"-9.916431e-13, -7.660238e-14, -1.943578e-01","9.307000e-02, 2.547000e-02, 9.470000e-03","3.882387e+02, 7.012941e+02, 1.229349e+03",bam_12.04,7,4,128,64,2.280000e-01,bitant,yes,128,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,10.6872942174,RungeKutta4,1.75,,,,,,,,,,
BAM:0175:R01,SLy_1.676_1.029_0.67_0.20_0.022_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.705883,3.0154199999999998,1.628377407021743,2.683022,7.76763,523.3515632491747,0.04382601,SLy,91.50166,474.7269619017984,0.018,1.676395,1.90686,"1.1320714656820443e-12, 3.0237388348764246e-12, 0.6676361772336542","0.06217614, 0.01541812, 0.005167479","82.61993099527228, 85.57431281488672, 85.56843937764746",1.029488,1.10856,"4.739872080808571e-13, -8.862611455269621e-12, 0.19854345186211894","0.1242104, 0.03667534, 0.01474761","1970.1375511562971, 6551.106682034476, 21190.249306953545",BAM14,6,2,192,96,10.112,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,7.611553560317571,RK4,1.75,no,,,,,,,,,
BAM:0062:R01,MS1b_1.350_1.350_-0.10_-0.10_0.0357_0.097,BNS,Dietrich:2017aum,SGRID,CRV,2.700796e+00,2.935077e+00,1.000000e+00,2.679472e+00,7.485762e+00,4.267746e+02,3.567137e-02,MS1b,2.871624e+02,1.531533e+03,1.848777e-03,1.350398e+00,1.467539e+00,"-1.333771e-11, 2.403866e-15, -1.799225e-01","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",1.350398e+00,1.467539e+00,"-1.333771e-11, 2.403866e-15, -1.799225e-01","1.337600e-01, 3.975000e-02, 1.603000e-02","1.531533e+03, 4.499079e+03, 1.281087e+04",bam_14.07,7,4,480,240,9.700000e-02,bitant,no,NAN,NAN,no,,Z4c,background,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,10.2453766446,RungeKutta4,1.75,,,,,,,,,,
BAM:0115:R01,SLy_1.358_1.358_0.00_0.00_0.0129_0.146_ecc_0.69,BNS,-,SGRID,CRV,2.715174e+00,3.008000e+00,1,2.700947e+00,7.182814e+00,1.535942e+02,1.290630e-02,SLy,7.038804e+01,3.754029e+02,,1.357587e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",1.357587e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",bam_14.07,9,3,192,96,1.460000e-01,bitant,no,NAN,NAN,yes,,Z4c,radiative,LLF,WENOZ,1.000000e-14,1.000000e+02,0.5,RungeKutta4,1.75,,,,,,,,,,
BAM:0036:R01,H4_1.351_1.351_0.00_0.00_0.052_0.223_camr,BNS,Dietrich:2015iva,LORENE,Irrotational,2.701013e+00,2.938627e+00,1.000000e+00,2.674159e+00,7.132923e+00,6.197102e+02,5.180178e-02,H4,2.072958e+02,1.105577e+03,NAN,1.350507e+00,1.469313e+00,"0, 0, 0","1.149600e-01, 3.352000e-02, 1.332000e-02","1.105577e+03, 2.971871e+03, 7.776525e+03",1.350507e+00,1.469313e+00,"0, 0, 0","1.149600e-01, 3.352000e-02, 1.332000e-02","1.105577e+03, 2.971871e+03, 7.776525e+03",bam_14.07,7,4,160,80,2.232000e-01,bitant,yes,160,70,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,5.24903586121,RungeKutta4,1.75,,,,,,,,,,
THC:0002:R01,BHBlp_1.300_1.300_0.00_0.00_0.053_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.6,2.83144,1.0,2.5796,6.60881,654.862,0.0526962046988,BHBlp,196.0638677357165,1045.6739612571548,,1.3,1.41572,"0, 0, 0","0.10267, 0.02781, 0.01024","1045.6739612571548, 2671.7838008750186, 6628.5698390834705",1.3,1.41572,"0, 0, 0","0.10267, 0.02781, 0.01024","1045.6739612571548, 2671.7838008750186, 6628.5698390834705",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.215772e+00,RK3,,Leakage,,,,,,,,,
BAM:0037:R01,H4_1.372_1.372_0.00_0.00_0.0367_0.083,BNS,Dietrich:2017aum,SGRID,CRV,2.743466e+00,2.989214e+00,1.000000e+00,2.721345e+00,8.005147e+00,4.324908e+02,3.672027e-02,H4,1.886678e+02,1.006228e+03,9.366474e-04,1.371733e+00,1.494607e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.130200e-01, 3.282000e-02, 1.299000e-02","1.006228e+03, 2.611936e+03, 6.600671e+03",1.371733e+00,1.494607e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.130200e-01, 3.282000e-02, 1.299000e-02","1.006228e+03, 2.611936e+03, 6.600671e+03",bam_14.07,7,4,480,216,8.333333e-02,bitant,no,NaN,NaN,no,,Z4c,background,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,11.3236752573,RungeKutta4,1.75,,,,,,,,,,
BAM:0134:R01,MS1b_1.450_1.150_w00150w00560_0.034_R01,BNS,,Sgrid,CRV,2.6000519448220443,2.8206996275415466,1.2608310040004762,2.5809233868027777,7.481339849431282,420.85194176393924,0.03386628502862349,MS1b,357.6977100025391,1907.721120013542,,1.45000935418996,1.5864998536609503,"0, 0, 8.470236e-02","0.1259382, 0.0368338, 0.01460976","1041.275743814824, 2642.9235630478393, 6498.0482316943435",1.1500425906320846,1.234199773880596318,"0, 0, 2.045604e-01","0.1490024, 0.04561005, 0.01895923","3512.6680613012627, 14188.890435442618, 55593.57272302555",BAM,6,2,128,256,0.1245,,,,,,,,,HO_LLF,WENOZ,1e-11,1e2,,,,,,,,,,,,,
BAM:0150:R01,H4_1.501_1.501_-0.23_-0.23_0.025_R01,BNS,Schianchi:2024vvi,SGRID,CRV,3.001078,3.29892,1.0,2.971551,8.393797,549.0396586349782,0.05099298,H4,106.3562,566.0833135332156,0.001354495063334193,1.500539,1.64946,"1.1146263117959913e-12, 1.00390902992135e-12, -0.2291567720306033","0.1010044, 0.02864666, 0.01103775","566.0820462030051, 1192.6011284839683, 2438.12447673164",1.500539,1.64946,"1.1146263117959913e-12, 1.00390902992135e-12, -0.2291567720306033","0.1010043, 0.02864663, 0.01103764","566.0845808634257, 1192.609008492228, 2438.1241739746047",BAM14,6,2,192,96,12.287999999999998,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,3.94069384031669,RK4,1.75,no,,,,,,,,,
BAM:0020:R01,ALF2_1.651_1.100_0.11_0.10_0.0355_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.751220e+00,3.051927e+00,1.500436e+00,2.729669e+00,8.073192e+00,4.173470e+02,3.553465e-02,ALF2,1.321211e+02,6.969591e+02,2.066445e-02,1.650924e+00,1.862057e+00,"3.684728e-11, 5.865895e-14, 2.919347e-01","8.685000e-02, 2.332000e-02, 8.410000e-03","1.952396e+02, 2.702168e+02, 3.587877e+02",1.100296e+00,1.189870e+00,"8.917463e-12, 2.858796e-14, 1.222925e-01","1.439300e-01, 4.287000e-02, 1.729000e-02","2.209371e+03, 7.314491e+03, 2.342130e+04",bam_14.07,7,4,192,96,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.810379031,RungeKutta4,1.75,,,,,,,,,,
BAM:0082:R01,MS1b_1.500_1.000_0.00_0.00_0.0303_0.25_eccentric5,BNS,Dietrich:2017feu,SGRID,CRV,2.500017e+00,2.709668e+00,1.500014e+00,2.482230e+00,6.610581e+00,3.917160e+02,3.030705e-02,MS1b,4.579202e+02,2.425546e+03,3.058291e-02,1.500016e+00,1.646624e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.218700e-01, 3.531000e-02, 1.388000e-02","8.637767e+02, 2.042071e+03, 4.678459e+03",1.000001e+00,1.063044e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.589000e-01, 4.944000e-02, 2.092000e-02","7.022366e+03, 3.707220e+04, 1.901139e+05",bam_14.07,7,4,128,72,2.500000e-01,bitant,yes,128,64,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.5134675269,RungeKutta4,1.75,,,,,,,,,,
BAM:0156:R01,H4_1.795_1.105_0.00_0.00_0.024_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.9001349999999997,3.20186,1.625041184073802,2.873728,7.851666,540.8444580252143,0.04854226,H4,158.8998,831.56292496136,0.019157135869939803,1.795339,2.01977,"0.0, 0.0, 0.0","0.0684863, 0.01795895, 0.006357056","136.8400393214017, 176.4414920101885, 219.36032233343067",1.104796,1.18209,"0.0, 0.0, 0.0","0.1357275, 0.04135734, 0.01717718","3473.814761159784, 14434.888268248007, 58399.170872365685",BAM14,6,2,192,96,12.287999999999998,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,4.410216318808961,RK4,1.75,no,,,,,,,,,
BAM:0157:R01,H4_1.796_1.105_0.35_0.12_0.024_R01,BNS,Schianchi:2024vvi,SGRID,CRV,2.901294,3.20186,1.6255317724118146,2.875001,8.290953,540.3184528368273,0.04851443,H4,158.9019,830.0808398299916,0.015355581093085761,1.796263,2.01977,"-3.5448536822268245e-13, -1.4678373666335613e-12, 0.34797562038755414","0.06848631, 0.01795899, 0.006357021","136.48892766481578, 175.80836054853972, 218.34697869626825",1.105031,1.18209,"1.3665436065602652e-14, -5.943093421328421e-13, 0.1242560610887931","0.1357275, 0.04135729, 0.01717676","3470.170107744373, 14413.672598654393, 58287.503806999324",BAM14,6,2,192,96,12.287999999999998,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,4.902375379708876,RK4,1.75,no,,,,,,,,,
THC:0104:R01,BLh_1.475_1.475_0.00_0.00_0.063_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,2.95,3.290756828225008,1.0,2.9169,8.13145,342.412,0.0625255020115535,BLh,56.70025853623493,302.40137885991965,,1.475,1.645378414112504,"0,0,0","0.07822825522518571,0.020404708427857417,0.007234863763114078","302.4013788599196,505.0159153397895,818.9012649055653",1.475,1.645378414112504,"0,0,0","0.07822825522518571,0.020404708427857417,0.007234863763114078","302.4013788599196,505.0159153397895,818.9012649055653",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,2.899151120537957,RK3,,M0,,,,,,,,,
BAM:0154:R01,H4_1.738_1.264_-0.31_-0.16_0.025_R01,BNS,Schianchi:2024vvi,SGRID,CRV,3.001221,3.31078,1.3753063887950145,2.972445,8.159032,548.9584818193881,0.05098787,H4,116.0996,611.9122023946452,0.0022923017821462675,1.737712,1.94471,"6.00140680915622e-14, 8.342597833290896e-13, -0.31427598650177424","0.07526178, 0.02009045, 0.007251067","185.1258107700885, 264.06184114791375, 363.75867511440475",1.263509,1.36607,"6.853579141920527e-13, 1.2833577863173254e-12, -0.1641175773246275","0.1227653, 0.03644223, 0.01473458","1641.6349961467754, 5125.695531239053, 15570.56866736926",BAM14,6,2,192,96,12.288,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,3.725215564168236,RK4,1.75,no,,,,,,,,,
BAM:0094:R01,MS1b_1.944_0.944_0.00_0.00_0.036_0.125,BNS,Dietrich:2016hky,SGRID,CRV,2.888029e+00,3.200000e+00,2.059277e+00,2.867818e+00,7.849665e+00,4.027543e+02,3.599740e-02,MS1b,2.507540e+02,1.308206e+03,3.351762e-03,1.944006e+00,2.200000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","8.682000e-02, 2.298000e-02, 8.220000e-03","1.828778e+02, 2.430940e+02, 3.119256e+02",9.440236e-01,1.000000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.618400e-01, 5.059000e-02, 2.167000e-02","9.279913e+03, 5.462261e+04, 3.146939e+05",bam_14.07,7,4,256,144,1.250000e-01,bitant,yes,288,128,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,10.6798696393,RungeKutta4,1.75,,,,,,,,,,
THC:0031:R01,SFHo_1.365_1.250_0.00_0.00_0.053_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.615,2.8677200000000003,1.092,2.58906,6.6146,653.88,0.0529207446459,SFHo,103.18075212647784,551.8992179358277,,1.365,1.50363,"0, 0, 0","0.08891, 0.02355, 0.00851","671.3552126458136, 1488.195091615135, 3214.6795097282034",1.25,1.36409,"0, 0, 0","0.08124, 0.02106, 0.00743","387.79208603617224, 700.3022216515192, 1229.3796656935078",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,4.045731e+00,RK3,,Leakage,,,,,,,,,
Hyb:0007,MS1b_1.650_1.100_0.00_0.00_0.0346,,Dietrich:2017feu,SGRID,CRV,2.750025e+00,3.006283e+00,1.500023e+00,2.729230e+00,7.799167e+00,29.0,3.460301e-02,MS1b,2.804483e+02,1.484077e+03,1.072272e-02,1.650025e+00,1.829518e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.099900e-01, 3.098000e-02, 1.183000e-02","5.022459e+02, 9.681361e+02, 1.807189e+03",1.100000e+00,1.176765e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.524200e-01, 4.691000e-02, 1.962000e-02","4.391144e+03, 1.932333e+04, 8.254073e+04",,,,,,,,,,,,,,,,,,,,,,,R01,BAM:0081:R01,4.065817e+02,"413.6, 491.15","866.48, 2049.6, 4695.6","7041.6, 37193.,190703.8",v1,,
BAM:0119:R01,SLy_1.358_1.358_0.18_0.18_0.0130_0.146_ecc_0.69,BNS,-,SGRID,CRV,2.716194e+00,3.008000e+00,1,2.701827e+00,7.571394e+00,1.546512e+02,1.300001e-02,SLy,7.038804e+01,3.754029e+02,,1.358097e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 1.767024e-01","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",1.358097e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 1.767024e-01","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",bam_14.07,9,3,192,96,1.460000e-01,bitant,no,NAN,NAN,yes,,Z4c,radiative,LLF,WENOZ,1.000000e-14,1.000000e+02,0.5,RungeKutta4,1.75,,,,,,,,,,
